2015-04-18 02:54:41,289 [204] INFO  umbraco.BusinessLogic.Log - [Thread 220] Log scrubbed.  Removed all items older than 2015-02-17 02:54:41
2015-04-18 02:56:06,648 [204] INFO  umbraco.content - [Thread 218] Loading content from disk cache...
2015-04-18 02:56:06,690 [204] INFO  Umbraco.Core.PluginManager - [Thread 218] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-04-18 02:56:06,691 [204] INFO  Umbraco.Core.PluginManager - [Thread 218] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 0ms)
2015-04-18 02:56:07,002 [204] INFO  Umbraco.Core.PluginManager - [Thread 218] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-04-18 02:56:07,003 [204] INFO  Umbraco.Core.PluginManager - [Thread 218] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 0ms)
2015-04-18 03:01:42,450 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Determining hash of code files on disk
2015-04-18 03:01:42,466 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Hash determined (took 5ms)
2015-04-18 03:01:42,466 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-04-18 03:01:42,482 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 12ms)
2015-04-18 03:01:42,544 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-04-18 03:01:42,544 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2015-04-18 03:01:42,544 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-04-18 03:01:42,544 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 0ms)
2015-04-18 03:01:42,560 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-04-18 03:01:42,560 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2015-04-18 03:01:42,560 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-04-18 03:01:42,560 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 2ms)
2015-04-18 03:01:42,591 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-04-18 03:01:42,591 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2015-04-18 03:01:42,591 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-04-18 03:01:42,591 [217] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-04-18 03:01:43,107 [217] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 211] Initializing Examine and binding to business logic events
2015-04-18 03:01:43,185 [217] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 211] Adding examine event handlers for index providers: 3
2015-04-18 03:01:43,497 [217] INFO  Umbraco.Web.UmbracoModule - [Thread 223] Setting OriginalRequestUrl: localhost:27664/umbraco
2015-04-18 03:01:54,184 [217] INFO  umbraco.content - [Thread 213] Loading content from disk cache...
2015-04-18 03:01:54,228 [217] INFO  Umbraco.Core.PluginManager - [Thread 213] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-04-18 03:01:54,228 [217] INFO  Umbraco.Core.PluginManager - [Thread 213] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 0ms)
2015-04-18 03:01:54,552 [217] INFO  Umbraco.Core.PluginManager - [Thread 213] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-04-18 03:01:54,553 [217] INFO  Umbraco.Core.PluginManager - [Thread 213] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 0ms)
2015-04-18 03:02:10,627 [204] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 223] Application shutdown. Reason: ConfigurationChange
2015-04-18 03:02:43,727 [217] INFO  umbraco.BusinessLogic.Log - [Thread 209] Log scrubbed.  Removed all items older than 2015-02-17 03:02:43
2015-04-18 03:06:01,258 [217] INFO  Umbraco.Web.Security.WebSecurity - [Thread 230] User Id: 0 logged in
2015-04-18 03:06:01,390 [217] INFO  Umbraco.Core.PluginManager - [Thread 212] Starting resolution types of umbraco.interfaces.IApplication
2015-04-18 03:06:01,390 [217] INFO  Umbraco.Core.PluginManager - [Thread 212] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 0ms)
2015-04-18 03:06:47,692 [217] INFO  Umbraco.Core.PluginManager - [Thread 201] Starting resolution types of Umbraco.Web.Trees.TreeController
